ENSG00000000457::ENSG00000182950	SCYL3::CIMAP1C	48.1454	0.214286	9	83;0;	PASS:GF	1:169859041-169859211;15:75726056-75726170;
ENSG00000004809::ENSG00000232810	SLC22A16::TNF	132.938	1.33333	22	0;32;	PASS:GF	6:110424730-110425084;6:31575566-31575926;
ENSG00000005075::ENSG00000081138	POLR2J::CDH7	67.646	0.393443	12	0;60;	PASS:GF	7:102478808-102478906;18:65809707-65809997;
ENSG00000005483::ENSG00000111241	KMT2E::FGF6	369.115	9.2	69	14;0;	PASS:GF	7:105081687-105081796;12:4445226-4445614;
ENSG00000005981::ENSG00000205810	ASB4::KLRC3	453.197	5.84615	76	1;24;	PASS:GF	7:95495759-95496056;12:10419863-10419963;
ENSG00000006788::ENSG00000254901	MYH13::BORCS8	274.858	4	62	4;26;	PASS:GF	17:10301568-10301701;19:19186033-19186097;
ENSG00000008394::ENSG00000165806	MGST1::CASP7	60.4263	6.66667	10	1;1;	PASS:GF	12:16347648-16347709;10:113729307-113730886;
ENSG00000010704::ENSG00000197226	HFE::TBC1D9B	84.5969	1.28	16	0;24;	PASS:GF	6:26091309-26091588;5:179869771-179869833;
ENSG00000016490::ENSG00000114638	CLCA1::UPK1B	24.1705	3	6	0;3;	PASS:GF	1:86493380-86493598;3:119180139-119180223;
ENSG00000018510::ENSG00000119760	AGPS::SUPT7L	174.752	2.2069	32	28;0;	PASS:GF	2:177392643-177393048;2:27653071-27653746;
ENSG00000033030::ENSG00000139797	ZCCHC8::RNF113B	54.3837	0.219512	9	81;0;	PASS:GF	12:122477840-122477957;13:98175788-98176176;
ENSG00000035403::ENSG00000130055	VCL::GDPD2	386.729	18.2857	64	0;6;	PASS:GF	10:73998115-73998376;X:70426056-70426110;
ENSG00000055211::ENSG00000104763	GINM1::ASAH1	302.132	7.69231	50	9;3;	PASS:GF	6:149566293-149566533;8:18056426-18057622;
ENSG00000066044::ENSG00000137714	ELAVL1::FDX1	126.895	42	21	0;0;	PASS:GF	19:7963163-7963806;11:110429882-110430305;
ENSG00000068976::ENSG00000197123	PYGM::ZNF679	290.046	2.08333	50	47;0;	PASS:GF	11:64755448-64755557;7:64260219-64260346;
ENSG00000069424::ENSG00000164983	KCNAB2::TMEM65	259.833	6.28571	66	18;2;	PASS:GF	1:5992704-5992787;8:124311990-124314060;
ENSG00000072818::ENSG00000100053	ACAP1::CRYBB3	42.2984	0.466667	7	29;0;	PASS:GF	17:7336589-7336786;22:25203762-25203894;
ENSG00000075089::ENSG00000164022	ACTR6::AIMP1	199.407	7.4	37	9;0;	PASS:GF	12:100199121-100199229;4:106328080-106328242;
ENSG00000076716::ENSG00000149596	GPC4::JPH2	265.876	30.6667	46	0;2;	PASS:GF	X:133414805-133415489;20:44111696-44113502;
ENSG00000076864::ENSG00000172071	RAP1GAP::EIF2AK3	126.895	1.31429	23	0;34;	PASS:GF	1:21596217-21597263;2:88570872-88571040;
ENSG00000077498::ENSG00000111181	TYR::SLC6A12	12.807	0.222222	5	0;44;	PASS:GF	11:89295137-89295758;12:198798-198930;
ENSG00000078487::ENSG00000173264	ZCWPW1::GPR137	96.6821	1.3913	16	0;22;	PASS:GF	7:100400854-100401335;11:64286520-64286880;
ENSG00000084070::ENSG00000164305	SMAP2::CASP3	229.62	2.34043	55	2;44;	PASS:GF	1:40408660-40408737;4:184632267-184632395;
ENSG00000087237::ENSG00000169925	CETP::BRD3	145.023	1.51515	25	32;0;	PASS:GF	16:56961849-56962096;9:134040039-134040268;
ENSG00000090776::ENSG00000132824	EFNB1::SERINC3	6.04263	0.313725	8	50;0;	PASS:GF	X:68828996-68829903;20:44500173-44500433;
ENSG00000092054::ENSG00000180219	MYH7::GARIN6	365.858	6.43478	74	22;0;	PASS:GF	14:23413757-23413892;12:99647752-99648788;
